"day_of_year","tv_ad_spend","social_media_spend","email_marketing","product_price","competitor_price","temperature","is_holiday","viral_campaign","sales"
226,136.08618824902,34.4606093007967,32.6310123152089,47.7694928180426,43.998704298943,0.186570711147411,"0","0",955.081198798905
227,62.9049774199908,3.23484651232686,129.164207855738,48.0566587392241,44.9940258384458,2.04131805124684,"0","0",945.590746080133
228,90.2776789787359,11.4191881797072,29.0115341387992,34.4074362888932,30.492245358527,0.308563958439037,"0","0",946.852502386113
229,99.7809390868612,90.632375029858,21.8938345008981,28.2235446479172,27.5572811309376,-0.222783249101749,"0","0",1086.02484446654
230,160.621432744654,28.9550818305515,18.8946403827064,40.5644321069121,37.5210808725304,0.272434706307953,"0","0",949.057071181057
231,68.3598846441969,22.2018802290054,25.7814093362514,36.1612175405025,32.8027886391047,-2.25708065260767,"0","0",885.71583017811
232,224.316893699394,29.6209296809475,10.7089363728459,29.270374244079,24.1324413575788,-6.49193206817088,"0","0",966.880969481175
233,87.8382419804004,5.3057921185092,4.92395585034934,45.0619677640498,41.3513530207333,2.43962933873963,"0","1",1164.89926565032
234,74.6883451844675,23.5645041884361,38.4302149349275,11.1103683616966,7.24048548108363,2.3856785780823,"0","0",931.241882112473
235,137.936491550469,9.56327271623251,95.2355227059887,47.5234253145754,39.2453973029239,-5.02012245669059,"0","1",1221.68772886986
236,233.117929154412,25.7123076492528,49.7088234732492,17.5024005956948,16.3691444969534,4.80582885089376,"0","0",1000.05868479415
237,67.5831726270192,50.9307120923501,6.98214779008516,33.1971750408411,29.4344484145817,-8.7456400464157,"0","0",891.219178071389
238,68.4341255234527,19.0329504589068,66.7829598776111,12.0105757098645,10.7830721663917,-7.46394280908684,"0","1",1261.05968418116
239,177.297109024161,82.2273344514575,104.599363932394,23.4893501456827,20.6068589631476,5.40728561992407,"0","0",1042.05225200221
240,125.781431130839,8.0805441064638,101.226227232422,44.7945808619261,37.8397265059833,-1.94231272865997,"0","0",995.740952118394
241,110.643561491527,23.1075530370601,25.178318243516,46.501254895702,40.9287165447766,8.92957778927105,"0","1",1255.97274695115
242,52.801872737969,11.1886930753911,9.06388181407116,31.431328728795,26.7347817190213,-11.8541106093841,"0","0",958.23821309174
243,76.5795294213753,0.400525158942738,23.9841835012551,17.2358837909997,12.5403280854915,-4.8468605897546,"0","0",983.668725986607
244,120.073746023498,30.6021416004322,18.7783590417619,35.5038340296596,30.1242209941496,0.912424599058014,"0","0",976.138267365088
245,52.4418129428032,51.8266224205749,38.1112504835629,47.3092355951667,45.8388446982181,1.48382519606936,"0","0",923.839668621402
246,98.0226318502068,58.7342728860913,2.52342805116153,14.762360304594,15.4916967755343,-4.34733303144063,"0","1",1260.19802777951
247,62.1236135776752,63.1240703497193,16.3959514942905,26.1417559161782,22.076434197585,0.984775477914205,"0","0",925.080209876714
248,79.3336702971336,28.4023468256685,17.5978459350965,39.6933279652148,34.4968667342649,2.79900585197902,"0","0",909.94792802971
249,45.0295332514992,14.4336740956417,7.46015533654927,29.3773675709963,28.5947290453728,-2.087719222222,"0","0",904.64781113475
250,167.32089230167,4.55692074663633,31.1508737641821,48.8605912029743,44.5817320374266,4.61229479988307,"0","0",949.102474923565
251,65.7185109760416,9.74006399591982,16.1878803568388,42.4921552278101,39.0088680181675,-3.82931300897583,"0","0",913.58055911907
252,57.9628032608917,40.6471424816,39.61224899511,22.2040846571326,22.7897228935274,-4.72290875378832,"0","0",966.576233557837
253,107.933236735867,25.134749080531,58.9620829093559,49.4872680492699,47.8146357750093,5.33824180270856,"0","0",972.514704254577
254,145.543811452181,12.5190358400972,18.4377167068209,37.8300392907113,33.8973800513656,-5.12337926419315,"0","0",984.054867815899
255,78.864195022116,1.28364281617225,27.6801880855997,46.5488311741501,41.5305867009297,-7.75824228732358,"0","0",946.013066307601
256,258.739374179714,18.4526323173326,25.5984247139805,19.8268332984298,18.2704901367609,-4.02948777055295,"0","0",1099.44905267606
257,231.736635369459,8.5907077916145,35.085036720259,10.3221494238824,6.73576966726039,-13.6454079090971,"0","0",1059.64527628761
258,120.548575899968,106.115180213128,35.069382350501,31.4778266381472,26.6367087721672,-4.7676015223874,"0","0",986.433102000433
259,75.2191986982307,28.2823460315388,15.6224906423733,13.1190351303667,12.5545210708939,-8.38456864744162,"0","0",971.994991747093
260,111.563882601937,46.7754842759335,7.71925889618397,17.3825157433748,12.3085013926606,1.49627841610394,"0","0",994.26381103027
261,45.5070466570636,13.238288361317,40.5727808193236,27.0515832770616,26.1220946566252,0.845713766525497,"0","0",936.15281781248
262,102.407408040144,42.1572780785809,45.4776080571132,23.6540635395795,14.683840806247,0.615727669941768,"0","0",952.641397946702
263,42.2925889570379,9.09416677438602,28.1799197994217,48.2520745694637,42.4260834689491,-8.14998691965494,"0","0",882.464999034436
264,65.3179809948721,0.218774563358792,18.8676178282051,46.4085844065994,40.2787704616608,-2.64380479739767,"0","0",902.645828754728
265,85.8568297489895,14.8966190153767,45.8119944071121,23.1795303244144,20.1005058175044,-8.52106529784509,"0","0",1432.61931051353
266,56.8238383849103,14.2710539149717,52.0507820701863,29.521969743073,28.2836092310461,-10.1968138640894,"0","0",923.199525802683
267,27.1558344425154,26.250114710398,21.634202202164,16.4287242013961,18.9970531703135,-7.95592378123362,"0","0",893.16362395752
268,12.9675748567193,15.811484969979,40.660783835322,30.1954186428338,29.1585037202486,4.09579628661502,"0","0",889.841877981992
269,133.230206432521,8.16262143242305,13.7168200331712,37.6358811743557,36.3648768356529,2.79112722509332,"0","0",947.394563386754
270,108.466462949807,107.745555732909,6.46658072629627,10.5882193148136,9.80405250899395,-3.19672657867985,"0","0",988.763179878752
271,99.3209907658444,97.1234361960228,2.75416205104728,22.6078782603145,23.3230248338798,1.51051958609703,"0","0",964.295270218583
272,20.9852953704187,34.3899688285224,15.1985402731745,20.2451268583536,15.281951018444,-5.81508302507415,"0","0",907.082681252156
273,62.6734686325109,95.2477348118824,27.0518105836168,15.4152033105493,13.7902311449201,-0.132965768917059,"0","0",942.731050455844
274,170.939179188919,73.3421131364929,27.7766340295291,18.6282604746521,14.8351465959517,-6.74473692993004,"0","0",1135.91668563517
275,59.7896178533239,85.0944521134203,53.6173481626813,20.8663556352258,21.5044422134976,-3.11473725058421,"0","0",919.199321210061
276,116.409351429504,48.9934910093834,12.9355614907299,19.088838249445,17.3591502989769,-6.90397754751273,"0","0",1098.23741630538
277,83.9149956089919,27.0772255991908,29.1418211569152,27.3187987133861,24.5515187518603,-6.50527542614279,"0","0",907.098816452099
278,175.903372117782,9.68048634860727,14.4861584718004,39.7607328929007,34.5322784519963,3.11107979150699,"0","0",908.612243688923
279,21.9152746049347,5.60352654210524,9.72080960186762,17.26143267937,18.1081577350491,-0.404602392540886,"0","0",858.435812783404
280,65.0914685927589,46.004203949954,16.1780684163003,45.603596623987,41.8380495092185,-5.55691435977416,"0","0",843.483228634631
281,23.6200064151911,5.35006912402271,32.3936901074183,40.2083411533386,35.8983401590345,-3.13923468700352,"0","0",847.214920999029
282,31.3032798886162,10.3955525890402,22.3141883970144,11.9949576910585,12.0580669123393,-2.24866352537755,"0","0",1027.13248061913
283,14.1493846707773,14.9270718616045,46.2691041600957,32.0206728205085,31.970060386985,0.706074444201755,"0","0",847.983842918566
284,75.7815356291908,39.3067232018967,21.2230088704041,34.325755238533,29.5076571314254,-0.340745911417606,"0","0",892.239084599756
285,71.5444340648334,5.68787765795146,5.85959169412259,14.1795560065657,14.9092569796554,-6.1277261119461,"0","0",939.491759093055
286,311.549998058148,34.4446769660712,30.4980451650335,10.846978193149,11.9805521231653,-0.673166257868175,"0","0",1027.23450405223
287,39.4171628487979,23.1986624155398,28.9613094581316,27.7564047276974,25.2730112282712,4.21864698298346,"0","0",1062.08516487602
288,49.3462199205148,16.8828381327897,16.2715349046485,15.1525847800076,11.0130135068295,-5.00456312225413,"0","0",909.833704483854
289,13.7895647524435,84.6272824913542,12.8568873425341,12.080366211012,11.373763740706,-1.0115089926575,"0","0",884.462752643853
290,126.569012754826,30.8235177552341,3.69493551122998,39.6985479537398,37.9702325055542,-8.65417173251436,"0","0",904.986193057193
291,103.005167076505,0.52234374460704,98.7039355386746,30.3498415928334,27.7244586211101,-0.794841830983222,"0","0",936.482258103913
292,66.9831887753321,7.15677694193953,3.4699172681329,29.8861240968108,23.130275784876,-2.83973197212767,"0","0",876.226864825286
293,65.1362097339569,83.9302622239983,9.31571668102858,37.782417004928,33.120503384315,-4.49277288332878,"0","0",1035.31563430161
294,97.3280805857215,8.09788165337457,121.989298262697,14.5553552825004,14.9450124593234,-4.7123210883344,"0","0",937.914660971524
295,142.115083023644,2.65573516428519,6.28221977324765,10.5947039835155,10.0650163377488,-4.41331276813733,"0","0",926.278968759048
296,70.2006051360042,3.02472024321946,29.4140161220485,10.3206356428564,9.29236176810986,-8.70712373656721,"0","0",917.406547432499
297,57.7887426072996,57.115956275275,23.2680465071944,13.040742687881,12.1979035230435,-0.596435334084245,"0","0",931.296092998585
298,240.167694245187,66.4999493618261,45.9480247293241,39.561077626422,34.521653005844,-2.56495005065969,"0","0",967.817936448259
299,47.7549956615286,16.8841808430558,56.6461152083132,38.1821619533002,36.4755956571069,-4.44854760031662,"0","1",1169.38907195016
300,84.0309847317748,21.9138132810634,34.5617804697653,38.8219819311053,32.7401518621587,-3.51262448246358,"1","0",1147.05549642864
301,78.7942677475384,9.86189307502459,92.4380749265252,20.5246194079518,17.2264645024983,-5.2275564443239,"0","0",992.638819307609
302,74.9775510997924,18.3970052336884,3.79585486678754,48.9784620795399,43.731737117773,2.32036049576483,"0","0",947.518916344368
303,92.9618839236682,28.9481806977551,15.187726621006,35.9744365420192,32.0857221769677,-5.41315913675621,"0","0",946.329426380271
304,31.6201391747027,12.3240865423479,47.7114544046879,46.4393583126366,41.1083048878068,0.309316632968649,"0","0",933.66117308645
305,12.9292193127154,13.96666802751,78.9376521914634,32.872964348644,30.7256852441054,-5.39014569479346,"0","0",920.381107520702
306,50.1786485334522,16.1197034127377,40.1234825334005,25.8876705542207,23.4587035630235,0.251510075969669,"0","0",940.662073550257
307,124.404792043679,45.0662197008601,23.5611178205246,31.6981012560427,27.4157972621501,-7.45454510998592,"0","0",967.0249009117
308,232.363064843164,11.0496152806372,10.5735622223037,27.7936352603137,26.731514993093,-14.6288590441292,"0","0",1011.62162332596
309,87.0272898782645,47.0203115706743,14.1612344368174,14.1383733972907,11.5352365544336,1.97031881785444,"0","0",975.478058539613
310,39.8406368906706,7.05241496459221,8.80914922638016,26.995909884572,27.0452904064389,-5.98534782075635,"0","0",922.198819185241
311,35.1196316230058,68.7458867335572,6.22151973404351,10.8126719575375,9.46959808827625,0.215673114756405,"0","0",930.268595191883
312,128.059876983012,2.77738473182245,1.9562407087104,23.951071370393,23.7620676249089,3.89716596122144,"0","0",992.227811472809
313,167.931519385837,4.38376581180282,39.2202134573716,20.2636800985783,19.1243741267886,-3.5454447927086,"0","0",1032.84700465777
314,197.508350718704,34.3205874755331,3.48701071803693,11.0002089571208,12.0919604531074,-8.42295627992254,"0","1",1277.98140810887
315,65.3073911252398,36.2379482304573,23.5542618299193,27.7524191513658,25.2787241544181,2.49037908729691,"0","0",998.102143140736
316,57.5987353886506,46.757727428327,11.750678415281,37.1500765625387,35.857336895225,-0.964187436472379,"0","0",1141.66885930352
317,113.289003044189,7.43743701696778,14.133508968411,30.3706933837384,28.485530018933,4.44103524770695,"0","0",1031.4655363775
318,103.439571140525,27.1608090511308,36.2816474812104,41.8193699512631,38.7344254302421,-6.10290333433016,"0","0",1015.83733890094
319,175.94509676329,29.6538474649796,21.6013933936369,40.382795566693,35.7201154548733,-1.51134336173172,"0","0",1175.8884899091
320,221.876192875933,3.26452837601357,2.42592493534783,18.1153072603047,13.7169668031207,-2.30335899649262,"0","0",1211.58094395305
321,64.7973715350506,0.81071838077844,19.301854369944,15.7384839560837,11.5900486534562,8.28213116980768,"0","0",1129.38495246511
322,79.8984540096844,86.6753014732111,31.3784049987178,21.7582760937512,20.3817757714357,-0.885698025583001,"0","0",1134.47289587482
323,224.086439932576,60.3559347356275,34.9990598193379,11.6095915064216,6.43664169344302,6.94263132598509,"0","0",1044.50078058742
324,190.455704173811,14.5632971698676,58.9565913427092,28.3119706902653,25.9202882533863,0.936951854396252,"0","0",1003.99516432632
325,31.4001785017326,172.66296425247,18.3554158039778,45.8223522268236,41.1530703260769,2.30379451443482,"0","0",907.381939762045
326,256.44586775993,40.7342466059838,23.6560559998456,13.0650302302092,12.6872510063171,5.43261616102115,"0","0",1054.54944404038
327,76.421003840682,5.3965789892964,3.16118827514136,35.2590959239751,30.9299781387002,5.3836839263578,"0","0",944.079851025027
328,46.5480983296145,4.47583046830883,84.2645253138232,19.7909108176827,17.7262798600319,-3.30217701215436,"0","0",973.087030076257
329,67.2259463256391,0.817181896572346,64.7726267946371,23.5491265915334,20.8997244050045,2.09384825232656,"0","0",997.723611334437
330,52.5624633328559,17.6793961225789,17.1802059705822,17.0670090336353,13.4685424302843,6.19234172961688,"0","0",982.266334427347
331,166.589221318603,2.9365239347487,3.34120880144874,35.3036468848586,32.0765448369369,2.37343436361384,"0","0",1013.76955809036
332,26.1274144228116,39.9651945480815,5.5998368270981,18.45613357611,17.9586079679588,-3.13395978621802,"0","0",971.241362402298
333,36.8398355586796,16.6372950650606,12.9665095127689,26.3223726209253,25.0471608201406,4.7045352827547,"0","0",963.401162751105
334,113.258891676141,10.3167690108068,24.5481827185568,37.9075967241079,34.415034060633,3.94477402080158,"0","0",970.401873396022
335,46.9727025456782,37.3182540629596,16.2645750074766,38.1792827416211,33.6736717861873,0.0883175316536642,"0","0",952.078602375662
336,46.9434799425929,41.9321113579448,30.6379179765991,39.6936629712582,39.5669677358454,4.15358666734423,"0","0",929.399211554446
337,39.7987343514466,35.3871021726081,14.0164355322206,36.7023419495672,32.4357967256754,5.83311681541716,"0","0",891.271279367226
338,45.2146485936475,38.6078403178264,38.2383092873895,31.0055189300328,28.0101378868037,2.50756092763845,"0","0",926.01365605135
339,17.0411832601694,125.869210010394,93.3554264292742,39.2782352585346,33.9168629144748,-1.37079630913185,"0","0",902.789148653508
340,70.8568683312778,12.2729647855216,19.4988898741456,24.273379445076,20.7632383528088,2.09546178692136,"0","0",954.865255945658
341,28.4804876708788,39.5443903691244,11.2167708957847,13.9271105919033,11.2625976090628,13.8789606903966,"0","0",923.451865421718
342,88.7592358159085,54.6805561981003,6.18899640985917,26.9655087776482,23.6812656287646,13.159731116823,"0","0",937.906007395473
343,189.485780736473,47.9784626237295,6.8310062045388,15.8536914084107,15.4878830222759,4.01977975747308,"0","0",1005.04336383958
344,202.078987345465,20.8201542771654,1.66862704519187,49.4494613725692,45.5483408852074,0.355921057142415,"0","0",996.216019455049
345,280.56518106469,90.08717662642,45.8750994707999,27.3655060585588,22.2091959154829,7.63812567110299,"0","0",1074.59769522204
346,105.094961292989,14.7632210967252,3.57540610560597,27.6081678736955,23.0877679747544,17.1013460751554,"0","0",997.221660523644
347,6.04554659118789,15.3047978131741,44.8101057012198,23.9197774976492,22.7001216153557,1.90286352151829,"0","0",947.487785901838
348,137.911692528777,7.67765214569356,16.2631338329207,23.646208755672,19.8208528547865,7.03462656436959,"0","0",1022.31042440492
349,83.3006852050583,29.366291207628,24.758303407275,49.8887434508651,48.1776826413324,10.9193115640114,"0","0",969.474542911754
350,116.91777180471,29.6967329183301,7.42058958621954,27.1507164090872,25.9802233683477,14.5124455264866,"0","1",1188.15142787708
351,67.4327280964975,30.1531768639061,37.0424442475762,44.8977042734623,37.1562077258873,4.5585579700548,"0","0",949.050828193959
352,71.0138966932655,25.5910305692158,24.3528585537348,21.8937284499407,16.4847385092274,4.573482834889,"0","0",950.518445221152
353,175.882350442769,3.99441562321474,0.210738422194404,13.1124036107212,9.55059871068391,9.22364607268401,"0","0",1002.42181988836
354,88.9040992049471,8.51143397556363,13.9014448976522,33.3076226897538,25.8528755278714,7.10613582978487,"0","0",955.849062583908
355,203.197164924982,14.806892488181,51.8133379917815,31.2540700659156,28.7836809857623,3.29713211592105,"0","0",1040.54931109026
356,209.802844835941,22.8558074310005,25.5530992159754,43.3136148471385,38.5537632798103,9.75336619973496,"0","0",1019.22171363648
357,40.5553887959002,6.01453511418366,9.85646043182824,45.5261739250273,37.5194297913152,16.5180426347742,"0","0",949.983527991205
358,179.099218243964,5.97373388442045,9.337828674476,32.6475699711591,32.7466219042441,9.54747457493366,"0","0",1052.15847761226
359,71.5438596510485,16.2700519698966,22.5165639450184,16.2332868669182,16.549485326978,16.3827166122144,"0","0",1034.02963376458
360,111.957719297037,25.7915556987453,48.2950199212091,21.3415370788425,18.8117178130208,14.7859670022323,"1","0",1265.26404926768
361,69.8407644491722,2.28094931221657,38.9567962828873,49.0616410970688,45.6436143862632,11.5525529599476,"0","0",1026.12672169792
362,174.891633645915,11.0039045081861,4.27642438724725,34.7601834591478,34.974594329334,16.2229543416772,"0","0",1057.40236705694
363,42.4310038431686,35.4422784761752,11.328991648507,12.8247569687665,12.1785487723414,19.6505974010148,"0","0",1056.89171646026
364,76.4344796716123,2.52304864168454,4.05509385422895,19.8958481196314,21.8974677933448,10.6299871692009,"0","0",1057.50667095737
365,61.7608601407146,0.737355732709458,32.0036585373122,15.8718569017947,10.8706948499316,11.4896007827119,"0","0",1212.83836376099
1,151.89306994914,47.5335090487411,22.2567700995932,17.6017398759723,17.7294111050286,10.5371938649921,"1","0",1315.95432359266
2,145.728408073468,10.4435297567867,75.1465683891309,27.2853299695998,19.7520858435203,9.19033527313677,"0","0",1263.45547344294
3,112.590061535656,27.1987460613761,7.37965181483428,40.0600998010486,38.9099377567759,17.4278585699855,"0","0",1051.63943364004
4,92.6622121686649,32.013962053247,52.1897831994487,30.9676752705127,28.1965812927545,18.7258185775287,"0","0",1075.75344111957
5,90.5420297428458,14.5556181835044,13.6909461382955,41.5855912677944,37.5928246553183,23.5045514368459,"0","0",1019.49088455028
6,253.60340132228,41.819120320335,10.4223629640863,32.7844674978405,27.2448999972524,14.968708639144,"0","0",1119.09938487824
7,208.964016866341,20.285884826407,0.739379489242591,28.0603783391416,23.9385495638253,22.9440872856153,"0","0",1253.40544555657
8,65.1317440884304,1.59180722656327,1.81085644704057,10.1549620460719,10.600747181414,21.816357476011,"0","0",1034.54603288074
9,43.7329114904068,29.261817707942,24.8967879151676,17.237622058019,16.0036266325669,17.6772089256042,"0","0",1028.70760188219
10,85.766786561984,9.89416167576345,22.9885574634565,17.1900360286236,16.8142862662893,26.2776997943366,"0","0",1114.57251070709
11,9.87510492492902,0.593800488123541,21.5870124026615,43.4179545752704,37.6862288311603,25.8704606368968,"0","1",1115.97367576043
12,96.0921293159334,6.70618852758886,27.6992859971232,13.2762991543859,11.8911516863457,19.6554776160803,"0","0",1077.32887479187
13,53.0908048577296,18.3207146911234,19.8178119808997,41.0260448884219,35.9542430463772,23.9932186059356,"0","0",1042.13180499864
14,127.962998780203,35.4233332780654,58.2726341113772,47.9991644341499,42.152349199255,12.0778443772076,"0","0",1095.99268217777
15,143.728713647407,42.2738656109291,14.7414784605725,48.3584633283317,44.4845278059762,26.8873877854441,"0","0",1198.26300508296
16,56.9647712097694,118.677382201622,22.9945711544911,28.0852607730776,25.8842740793542,11.045722891795,"0","0",1107.20111342698
17,430.797007798157,14.0221793803426,9.93808646110814,34.197923541069,33.0275204296821,23.8925699068627,"0","0",1226.36654248668
18,315.938456350294,52.4119560516918,41.8155391669754,36.294026793912,36.3868331450441,11.6381251849598,"0","0",1181.14535876985
19,46.2802767333498,37.3529833011767,25.512293000093,45.6073492858559,40.040751013276,18.6278682442429,"0","0",1060.08637703809
20,140.041506959922,89.7614610876474,45.0170469885887,39.8736527469009,38.9125969328229,14.4187276363355,"0","0",1111.97407463102
21,218.248838515771,40.1188235259651,34.7396571957869,12.8593355696648,8.47753508915948,25.7490345014615,"0","0",1202.25494743616
22,21.8981177714933,83.8974208415275,36.7083299763352,22.8568075131625,20.2750470247005,23.2216509902449,"0","0",1046.48181946967
23,81.4632022678198,15.6890826281973,49.4701461584401,43.7316342443228,42.3911040538278,20.3143891884678,"0","0",1043.89523193148
24,87.2188129080957,0.491879067692373,13.0584973579865,30.7682868931442,31.9252927185656,22.2406727051257,"0","0",1048.15507743587
25,192.894000431273,30.177545243204,65.1260170953659,14.4967553950846,13.8071535712914,25.3084159431202,"0","0",1147.2475495904
26,206.456515772492,45.7708633571237,2.71195590909837,26.713966531679,21.0992835357577,20.3439295849666,"0","0",1269.0459617869
27,79.4912338583629,1.5196803826596,33.87658263793,21.4746167976409,20.5213287394166,24.2544475005536,"0","0",1074.42088561197
28,114.231477743225,36.7434078278553,50.9319531548044,48.0028799176216,42.3006488250015,22.2290521447225,"0","0",1081.3557816459
29,149.871297069333,32.1318368852088,13.187382921222,37.5926915835589,31.3858806981196,27.7952380479979,"0","0",1229.72681778871
30,17.8796763789744,6.22479545835113,32.1584327053908,15.1366906892508,13.1114331130984,13.2830841400318,"0","0",1079.95841121237
31,141.370568317735,14.2096622600269,21.9456598660452,33.4883132390678,29.7485181206905,35.3731019477761,"0","0",1643.32936166698
32,64.1257312377443,44.3630763958168,124.721175567763,14.2980296257883,15.3216603271117,23.6558265472852,"0","0",1145.43725733601
33,51.4955258722638,60.4364298908962,21.1016165193853,15.8744491543621,13.8491185196517,20.0280615867858,"0","0",1084.71118076225
34,181.776359774837,20.9741267017254,22.3696828612099,33.6256463639438,27.7127547426227,25.8400003646123,"0","0",1151.70979327107
35,47.3294605008428,24.2067324535768,19.9204937598607,26.3263835106045,24.73672040862,31.085359327001,"0","0",1532.82297636922
36,225.139667340643,3.14654563653907,17.5421026167102,36.7103535775095,30.8229300844381,29.3277365815321,"0","0",1322.51733004208
37,105.305016877612,51.4007019271569,5.08471954806034,32.0839801896363,28.9916192156907,22.2739465086563,"0","0",1034.70426587574
38,41.6317538298545,16.4327544062161,18.1554718757137,18.6079205106944,19.1765938080987,26.272316042424,"0","0",1079.84254584623
39,82.8099566138103,19.8423685709216,21.3231635709679,21.0838829725981,20.7896208850777,29.1250826903916,"0","0",1257.96131947186
40,190.440112653711,21.9684578068832,26.2607751655509,23.8811511732638,24.8036375801507,30.2546365929179,"0","1",1443.10143577244
41,97.980170163562,12.8291044159401,20.345159654096,32.1969571150839,31.4547046775592,22.356163116326,"0","0",1056.3361327986
42,55.1493765082319,48.8253770485995,3.04142005489678,15.1150165311992,16.63302467516,26.309681801458,"0","0",1121.38115905658
43,134.065707775206,8.35370449303745,53.4432656746291,18.6018353700638,18.4743136764254,23.7341391945675,"0","0",1091.92823337885
44,15.7932960316677,12.3931171860174,13.8926641091648,35.7140823081136,34.5895070360006,24.5769732544956,"0","0",1040.74875275981
45,84.2449870651819,2.30871140579868,22.1310881288692,36.1950653698295,33.8610160609284,29.4755283270294,"0","0",1295.25325803588
46,355.420818533113,18.9507877007451,102.455035112389,28.1591721344739,27.4973165785038,32.0863077646089,"0","0",1712.68693778761
47,54.447890050718,99.9668596514826,36.8911983673207,41.3157138135284,38.2795704888281,29.3845462281391,"0","0",1287.16873961377
48,38.9879530038358,30.8214110661515,0.906504173974982,30.6898972764611,27.8409027395517,37.7963874238409,"0","0",1699.15988601293
49,321.618870173436,27.9053916227297,34.2957750613612,41.748665953055,35.7260450713733,36.4015207130464,"0","0",1749.57336965255
50,127.725431446412,19.681297556172,13.1500505715008,16.7533574718982,12.0631046328796,23.2776115590581,"0","0",1116.35791874799
51,97.0004324728908,4.27850834148198,9.017121947433,17.6211191993207,13.6438748529191,33.6097822265567,"0","0",1521.65137413707
52,109.441246169552,24.5426414870249,89.7837111525518,11.8882831465453,8.2787900718479,24.663595110605,"0","0",1117.06792926075
53,43.6246778281779,16.397649777412,81.6287051117675,33.7807797174901,28.9730482194494,27.5532151954671,"0","0",1187.27060105841
54,47.2599166013116,70.1039267341437,24.4068461229808,11.2571581918746,8.07461878068219,30.3813029702381,"0","0",1341.58997568811
55,100.358541241972,51.5969750011501,38.0264779092736,21.7144428379834,21.6447328947209,31.467920632785,"0","0",1411.4977393471
56,37.0030079825386,21.8671794961918,11.290748977152,41.464592218399,36.8146237488759,36.2708858617786,"0","0",1764.59277372831
57,43.0740819916478,1.39647058371808,24.4838258405326,18.3876995462924,14.9462311012362,28.100680411717,"0","0",1234.22492297539
58,69.576671250028,107.780422913383,30.0756351027139,22.2357146441936,19.4593338975604,29.8888163128998,"0","0",1365.98041921221
59,193.819590231686,10.9360271796301,16.7762806362758,19.0388329140842,16.856556918129,30.8480214231383,"0","0",1459.90899621282
60,149.430073732968,58.2790135067251,44.8873202897743,11.622977713123,10.16360812714,32.8340220461794,"0","0",1579.42891729802
61,126.76948146824,14.1156223054694,10.3024592387206,26.4163757767528,26.5706425207603,30.3073461890502,"0","0",1915.20467840385
62,84.259783772522,19.7570133312889,29.9095154141224,21.611350569874,18.2500046630201,31.5673905770853,"0","1",1604.37826623313
63,37.7880124390311,66.6439292150416,23.9147172455404,36.1950346268713,32.9530621002924,22.9622046268779,"0","0",1099.76313287621
64,125.603206242237,7.66426208561575,13.8447883444836,45.4725081194192,38.8399657295468,29.3844574097253,"0","0",1363.02117134522
65,56.3868578237252,2.82954109459166,26.8399915365175,14.4720319658518,11.9540343245606,26.6219281013609,"0","1",1336.0693940204
66,101.682992781155,26.7816865165303,24.4878405243787,24.3743086140603,20.9871847380182,19.5956863765164,"0","0",1145.05508415776
67,155.384468767311,61.0623458874051,0.198811384960208,36.0325975436717,32.8345094132555,34.3920152092019,"0","0",1620.78641740588
68,42.9174864358964,10.7082977266613,4.15659565452637,48.2801025081426,44.7316975589375,34.133155525464,"0","0",1535.06752682544
69,151.140124085966,5.25485686921898,54.1859320479735,11.9705252349377,12.1404648909929,37.9577753731871,"0","0",1829.24425682973
70,39.3298709020929,7.57819940651174,10.9281037681156,48.4969930630177,43.8159779672228,31.2484540961641,"0","0",1403.99226099029
71,182.738265328248,6.14259486392444,7.36229453927855,33.551158523187,28.0559175560685,37.0283531185956,"0","0",1768.17854633965
72,107.669680588081,12.2147867413964,13.0555390311971,28.2477051764727,30.1963155945468,35.5909297240781,"0","0",1684.90224814486
73,84.1318377306372,23.9506079724383,9.45364552830489,26.005709534511,20.9242596611037,31.0226984895566,"0","0",1439.75102624351
74,135.474819135412,1.07311799655392,20.7552879706557,28.24528073892,23.0294712384313,36.7894098676367,"0","0",1773.82503228466
75,45.4048239967882,52.4262912698864,27.437234066543,14.925556126982,15.3757456617052,39.6149939062744,"0","0",1900.48182515791
76,115.78616330619,41.6654825182015,88.596376960282,31.199066536501,26.6654350993374,37.524068842071,"0","0",1827.924343896
77,153.029666749474,22.2134924848219,37.0657631403291,35.128109594807,32.34806061707,39.7099168309242,"0","0",1951.33617894128
78,83.7826456251918,7.74742172866374,27.8085965719383,47.4042113311589,43.3161146233351,29.4852788417854,"0","0",1386.12314184198
79,43.4863070918674,12.1559658523482,30.4080764050207,18.9356146100909,18.0962428785705,37.7467722943656,"0","0",1801.8563368392
80,9.71361458789397,37.1934035304406,44.8579268407513,36.9244484137744,29.969219682217,27.0861363935173,"0","0",1201.53247350746
81,76.4324977065208,31.3840827121467,31.5493125299144,40.5994865205139,39.4274646990684,28.096067852046,"0","0",1433.45028067164
82,156.947050084042,54.6523337734099,28.8531705754371,17.5844178255647,16.8996971261298,39.2053296527643,"0","0",1889.44242482419
83,69.0795423981381,1.28100625483911,25.6663386796112,14.4010287057608,15.6733320023703,31.3017714865779,"0","0",1442.37843739056
84,112.820056996227,1.67732284857659,3.26956043702297,36.0828743688762,29.0310312423852,28.2695916106496,"0","0",1290.01994586506
85,43.5882725118932,10.8651529402671,33.6972514648741,10.348598677665,8.26132547287696,43.191890910348,"0","0",2188.838349746
